Unnamed: 0,Text,Place Name,Country name EN,Wiki Title,id,gemini-flash,gemini-flash_loc,gemini-flash_faiss,gemini-pro,train
131,"A creeping dune on the western edge of town is advancing on the city, cutting In Salah in half.",In Salah,algeria,In Salah,876,algeria,in salah,['algeria'],algeria,2
28,"Hababah (Arabic: حبابة, romanized: Ḥabābah) is a small town and 'uzlah in Thula District of 'Amran Governorate, Yemen.",á¸¨abÄbah,yemen,"Hababah, Yemen",773,yemen,yemen,['yemen'],yemen,2
474,The inhabitants belong to Teroud tribe (Arabic: بنو طرود) living in and near Oued Souf area.,El Oued,algeria,El Oued,1219,algeria,oued souf area,['cambodia'],algeria,2
919,"In March 2017, Amqoz, in Mudiyah district, Abyan province, was the site of a United States UAV strike on a vehicle, which is believed to have killed four members of Al-Qaeda in the Arabian Peninsula.",MÅ«dÄ«yah,yemen,Mudiyah,1664,yemen,amqoz,['tajikistan'],yemen,2
4,The record high temperature registered in Tsabong was 42.6 °C (108.7 °F).,Tshabong,botswana,Tsabong,4,botswana,tsabong,['botswana'],botswana,2
258,"In 1962, it was renamed al-Asnam, but after the devastating earthquake on October 10, 1980, it has borne its present name, Chlef, which is derived from the name of the Chelif River, the longest river in Algeria.",Chlef,algeria,Chlef,1003,algeria,chlef,['algeria'],algeria,2
897,Mayor Rachid Boufateh (in 2016) announced that Ouled Djellal is to be a State in the next Administrative Division.,Ouled Djellal,algeria,Ouled Djellal,1642,algeria,ouled djellal,['algeria'],algeria,2
263,"The jamoat consists of the town Shaydon and the villages Dahana, Kulikhoja and Mullomir.",Shaydon,tajikistan,Shaydon,263,tajikistan,no,['myanmar'],tajikistan,2
562,"The region within a 3 kilometer radius of Relizane is covered by cultivated land (47%), artificial surfaces (31%) and sparse vegetation (11%), within a 16 kilometer radius by cultivated land (53 %) and sparse vegetation (31%) and within a radius of 80 kilometers by cultivated land (47%) and sparse vegetation (17%).",Relizane,algeria,Relizane,1307,algeria,relizane,['algeria'],algeria,2
774,"The Kenadsa longwave transmitter, whose masts are the tallest structures in Algeria at 357 metres (1,171 ft), is found near Béchar.",BÃ©char,algeria,BÃ©char,1519,algeria,algeria,['algeria'],algeria,2
443,Paso de Carrasco or Paso Carrasco is a city in the Canelones Department of Uruguay.,Paso de Carrasco,uruguay,Paso de Carrasco,443,uruguay,paso de carrasco,['uruguay'],uruguay,2
257,"Located in the north of Algeria, 200 kilometres (120 mi) west of the capital, Algiers, it was founded in 1843, as Orléansville, on the ruins of Roman Castellum Tingitanum.",Chlef,algeria,Chlef,1002,algeria,orlÃ©ansville,"['united states', 'brazil']",algeria,2
332,"Due to the ongoing campaign as part of Yemen's civil war, Taiz is currently a battleground and a war zone.",Taiz,yemen,Taiz,1077,yemen,taiz,['yemen'],yemen,2
92,"Huswain District (Arabic: مديرية حصوين) is a district of the Al Mahrah Governorate, Yemen.",á¸¨aÅwayn,yemen,Huswain District,837,yemen,yemen,['yemen'],yemen,2
741,In the neighborhood around Héliopolis are unusually many named mountain.,HÃ©liopolis,algeria,"HÃ©liopolis, Algeria",1486,colombia,hÃ£Â©liopolis,['brazil'],egypt,2
304,"Rosario's first inhabitant is believed to have been Pascual de Chena, an amerindian of Colla descent.",Rosario,uruguay,"Rosario, Uruguay",304,argentina,no,['myanmar'],argentina,2
551,Sig is surrounded by fertile land irrigated by the Barrages des Cheurfas (dams) 25 kilometres (16 mi) upstream with the overflow stored in the Petit Barrage (little dams) 3.2 kilometres (2.0 mi) upstream from the town.,Sig,algeria,"Sig, Algeria",1296,algeria,sig,['algeria'],algeria,2
313,"In 1913 the Hotel Las Toscas was built near the beach, which in 1915 took on its actual name, Atlántida.",AtlÃ¡ntida,uruguay,"AtlÃ¡ntida, Uruguay",313,uruguay,atlÃ£Â¡ntida,['united states'],uruguay,2
149,The streams Arroyo Colorado and Arroyo de las Piedras flows by the city.,Las Piedras,uruguay,"Las Piedras, Uruguay",149,no,no,['myanmar'],uruguay,2
403,"There is a secondary school in Trindade, opened in 2011, with a capacity of 720 students.",Trindade,sao tome and principe,Trindade (SÃ£o TomÃ© and PrÃ­ncipe),1148,brazil,no,['myanmar'],no,2
468,"Before the discovery of oil in the region, Hassi Messaoud was not very populated.",Hassi Messaoud,algeria,Hassi Messaoud,1213,algeria,hassi messaoud,['algeria'],algeria,2
574,The stream Arroyo Rocha flows along the west limits of the city.,Rocha,uruguay,"Rocha, Uruguay",574,uruguay,no,['myanmar'],no,2
50,"On April 15, 2016, a major tornado struck Dolores, killing four people and injuring more than 200 people.",Dolores,uruguay,"Dolores, Uruguay",50,no,dolores,"['honduras', 'argentina', 'uruguay', 'philippines', 'mexico', 'guatemala', 'spain', 'colombia', 'nicaragua']",uruguay,2
548,"Al Hashwah District is a district of the Sa'dah Governorate, Yemen.",Al á¸¨ashwah,yemen,Al Hashwah District,1293,yemen,al hashwah district,['norway'],yemen,2
726,The town grew in the 5th century AD and many professionals such as established businessmen and landowners made their livelihoods in Panjakent.,Panjakent,tajikistan,Panjakent,726,tajikistan,panjakent,['tajikistan'],tajikistan,2
88,"Qishn (Arabic: قشن) is a coastal town in Al Mahrah Governorate, seat of Qishn District in southern Yemen.",Qishn,yemen,Qishn,833,yemen,qishn,['yemen'],yemen,2
370,"The commune of Ouargla had a population of 133,024 in the 2008 census, up from 112,339 in 1998, and an annual population growth rate of 1.7%.",Ouargla,algeria,Ouargla,1115,algeria,ouargla,['algeria'],algeria,2
421,"With its strategic location on the coastline, Aden serves as a gateway between the Red Sea and the Arabian Sea, making it a crucial maritime hub connecting Africa, Asia, and the Middle East.",Aden,yemen,Aden,1166,yemen,aden,['yemen'],yemen,2
470,"On 31 August 1915, the villa (town) previously known as Artigas was given its present name by Act of Law 5330.",RÃ­o Branco,uruguay,"RÃ­o Branco, Uruguay",470,uruguay,artigas,['uruguay'],uruguay,2
226,"Sayhut District is a district of the Al Mahrah Governorate, Yemen.",Sayá¸©Å«t,yemen,Sayhut District,971,yemen,yemen,['yemen'],yemen,2
653,"The parish church, built in 1953, is dedicated to Saint Anne and the feast is celebrated at the end of July in Marsaskala.",Marsaskala,malta,Marsaskala,653,malta,marsaskala,['malta'],malta,2
399,"He praised the orchards and fruits of Isfara, especially its almonds.",Isfara,tajikistan,Isfara,399,tajikistan,isfara,['tajikistan'],tajikistan,2
511,"The Aqueduct was finished in 1615, and an ornamental gateway was built where it crossed the road between what is now Fleur-de-Lys and Santa Venera.",Santa Venera,malta,Santa Venera,511,malta,no,['myanmar'],malta,2
320,Slowly Gżira started developing into a working-class suburb of Sliema.,GÅ¼ira,malta,GÅ¼ira,320,malta,gÃ¥Â¼ira,['france'],malta,2
19,Kasane is at the northern end of the tarred highway from Francistown and Gaborone which is a regional artery between southern and central Africa particularly for trucks too heavy for the Victoria Falls Bridge's periodic weight restrictions.,Kasane,botswana,Kasane,19,botswana,kasane,['botswana'],botswana,2
684,Tlokweng is surrounded by grazing and arable land use under tribal and freehold tenure.,Tlokweng,botswana,Tlokweng,684,botswana,tlokweng,['botswana'],botswana,2
35,"San Carlos"" is also the name of the municipality to which the city belongs.",San Carlos,uruguay,"San Carlos, Uruguay",35,no,san carlos,"['costa rica', 'chile', 'argentina', 'uruguay', 'venezuela, bolivarian republic of', 'bolivia, plurinational state of', 'philippines', 'dominican republic', 'mexico', 'colombia', 'nicaragua', 'united states']",no,2
157,"Reggane (from Berber ""Argan""; Arabic: رقان) is a town and commune, and the capital of Reggane District, in Adrar Province, central Algeria.",Reggane,algeria,Reggane,902,algeria,reggane,['algeria'],algeria,2
82,"Located in the highlands, Yarim is approximately halfway between Sanaa, Yemen's capital, and Taizz.",YarÄ«m,yemen,Yarim,827,yemen,yemen,['yemen'],yemen,2
746,"In 1894, Douera lost more than a third of its territory with the creation of the commune of Saint Ferdinand (Souidania).",DouÃ©ra,algeria,DouÃ©ra,1491,algeria,douera,['algeria'],algeria,2
407,"The first Soviet uranium processing plant, Leninabad Mining and Chemical Combine was founded in Chkalovsk during 1940s.",Buston,tajikistan,"Buston, Sughd",407,russian federation,chkalovsk,['russian federation'],tajikistan,2
175,"The city has been known by many names, including Biskra, Sokkra, Vescra, Vecera, Vescera, Adbesran.",Biskra,algeria,Biskra,920,algeria,no,['myanmar'],algeria,2
537,"Until the late 19th century, Khorog was in an area disputed between the Emir of Bukhara, Shah of Afghanistan, Russia and Britain.",Khorugh,tajikistan,Khorog,537,uzbekistan,khorog,['russian federation'],afghanistan,2
13,"It attained city status in 1909, and the daïra was founded in 1912 as the Corneille.",Merouana,algeria,Merouana,758,algeria,no,['myanmar'],algeria,2
317,"In 1848, the village was named Marengo.",Hadjout,algeria,Hadjout,1062,united states,marengo,['united states'],no,2
454,"Damt District  is a district of the Dhale Governorate, Yemen.",á¸¨ammÄm Damt,yemen,Damt District,1199,yemen,yemen,['yemen'],yemen,2
245,The record high temperature ever registered in Shakawe was 39.6 °C (103.3 °F).,Shakawe,botswana,Shakawe,245,botswana,shakawe,['botswana'],botswana,2
382,The climate in Ighram both in winters and summers mild and hot respectively.,Ighram,algeria,Ighram,1127,no,ighram,"['algeria', 'morocco']",no,2
39,"Al Ghaydah has been relatively unscathed during the Yemeni Civil War, and as a result has become a destination for many internally displaced persons fleeing the fighting.",Al GhayzÌ§ah,yemen,Al Ghaydah,784,yemen,al ghaydah,['yemen'],yemen,2
489,The patron saint of Msida is Saint Joseph while the protector is The Immaculate Conception of the Blessed Virgin Mary.,Imsida,malta,Msida,489,malta,msida,['morocco'],malta,2
154,The people of Sefophe are Batalaote of Mabethela.,Sefophe,botswana,Sefophe,154,botswana,sefophe,['botswana'],botswana,2
216,"Tamalous (Arabic: تمالوس, romanized: Tamālūs) is a town and commune in Skikda Province in north-eastern Algeria.",Tamalous,algeria,Tamalous,961,algeria,tamalous,['algeria'],algeria,2
108,"Naciria (Arabic الناصرية, Kabyle Leɛzib n Zeɛmum) is a town and commune in Boumerdès Province, Algeria, between Bordj Menaïel to the north and the mountain of Sidi Ali Bounab to the south.",Naciria,algeria,Naciria,853,algeria,naciria,['algeria'],algeria,2
625,Kang (ǃXóõ: ′ǀná̰m) is a village in Kgalagadi District of Botswana.,Kang,botswana,"Kang,_Botswana",625,botswana,kgalagadi district of botswana,['botswana'],botswana,2
685,Melo (Spanish pronunciation: [ˈmelo]) is the capital city of the Cerro Largo Department of north-eastern Uruguay.,Melo,uruguay,"Melo, Uruguay",685,uruguay,melo,['uruguay'],uruguay,2
569,"Porongos was founded on 18 July 1805 by General José Gervasio Artigas, the Uruguayan independence leader.",Trinidad,uruguay,"Trinidad, Uruguay",569,uruguay,porongos,"['bolivia, plurinational state of']",uruguay,2
836,"Ahmed Ben Bella, the first President of independent Algeria, was born in Maghnia in 1916.",Maghnia,algeria,Maghnia,1581,algeria,maghnia,['algeria'],algeria,2
17,"Kasane briefly obtained international fame as the location of the remarriage of Elizabeth Taylor to Richard Burton, in 1975.",Kasane,botswana,Kasane,17,botswana,kasane,['botswana'],botswana,2
127,"Lentsweletau was put on the map in the 1970s by a very popular musician named Cobra Kenalemang, who inspired another Lentsweletauan, Kotaeshwele, who came to picture with his hit ""Kotaeshwele o dira mathaithai"" in the mid 1980s.",Lentsweletau,botswana,Lentsweletau,127,botswana,lentsweletau,['botswana'],botswana,2
534,Bayhan District (Arabic: مديرية بيحان) is a district of the Shabwah Governorate in Yemen.,Bayá¸©Än,yemen,Bayhan District,1279,yemen,shabwah governorate in yemen,['oman'],yemen,2
891,Aflou is the capital of Aflou District.,Aflou,algeria,Aflou,1636,algeria,aflou,['algeria'],algeria,2
182,"Rumah District (Arabic: مديرية رماه) is a district of the Hadhramaut Governorate, Yemen.",RumÄh,yemen,Rumah District,927,yemen,yemen,['yemen'],yemen,2
235,By 2019 Jiblah University for medical and health science was established in the center of the town of Jiblah.,Jiblah,yemen,"Jibla, Yemen",980,yemen,jiblah,['yemen'],yemen,2
887,"It was named after its capital, Kaïs.",KaÃ¯s,algeria,KaÃ¯s District,1632,no,no,['myanmar'],algeria,2
190,Otse is surrounded by hills most notably the ancestral Baratani hill.,Otse,botswana,Otse,190,botswana,otse,['botswana'],botswana,2
394,Reconstruction of a civilian part of the city began with the construction of a Catholic Church of Setif which is the first building established by the colonial French.,SÃ©tif,algeria,SÃ©tif,1139,algeria,setif,['algeria'],algeria,2
247,Skikda (Arabic: سكيكدة; formerly Philippeville from 1838 to 1962 and Rusicade in ancient times) is a city in northeastern Algeria and a port on the Mediterranean.,Skikda,algeria,Skikda,992,algeria,skikda,['algeria'],algeria,2
879,The name Tlemcen (Tilimsān) was given by the Zayyanid King Yaghmurasen Ibn Zyan.,Tlemcen,algeria,Tlemcen,1624,algeria,tlemcen,['algeria'],algeria,2
636,"At an elevation of 2,300 metres (7,500 ft), Sanaa is one of the highest capital cities in the world and is next to the Sarawat Mountains of Jabal An-Nabi Shu'ayb and Jabal Tiyal, considered to be the highest mountains in the Arabian Peninsula and one of the highest in the region.",Sanaa,yemen,Sanaa,1381,yemen,sanaa,['yemen'],yemen,2
606,The name Fgura comes from the surname of the Ficura family who owner land and lived in the area when it was a rural village.,Fgura,malta,Fgura,606,malta,fgura,['malta'],malta,2
180,A number of sites in Anna Regina have historical significance.,Anna Regina,guyana,Anna Regina,180,guyana,anna regina,['guyana'],guyana,2
301,Francistown is the only city  in Botswana with an English name.,Francistown,botswana,Francistown,301,botswana,francistown,['botswana'],botswana,2
496,Dolmens in the limits of Mosta and cart ruts are primary evidence of this.,Mosta,malta,Mosta,496,malta,mosta,['malta'],malta,2
682,"Boudouaou, during French colonialism known as L'Alma (or Alma) is a town in the western part of Boumerdès, Algeria.",Boudouaou,algeria,Boudouaou,1427,algeria,boudouaou,['algeria'],algeria,2
641,"The site of an old fortress, Kuhlan was historically known as Kuhlan Taj al-Din after the emir Taj al-Din Muhammad ibn Ahmad ibn Yahya ibn Hamzah, who according to the Ghayat al-amani of Yahya ibn al-Husayn, was ruler of Kuhlan and other strongholds in Yemen's western mountains during the year 1307 (707 AH).",Kuá¸©lÄn âAffÄr,yemen,Kuhlan Affar,1386,yemen,kuhlan,['afghanistan'],yemen,2
621,"Blida lies surrounded with orchards and gardens, 190 metres (620 ft) above the sea, at the base of the Tell Atlas, on the southern edge of the fertile Mitidja Plain, and the right bank of the Oued el kebir outflow from the Chiffa gorge.",Blida,algeria,Blida,1366,algeria,blida,['algeria'],algeria,2
517,"According to legend and the Bible, the Naxxarin were amongst the first to help Saint Paul and his fellow shipwrecked passengers when their ship ran aground.",Naxxar,malta,Naxxar,517,malta,no,['myanmar'],malta,2
324,The relief of El Kseur is characterized by its mountainous aspect.,El Kseur,algeria,El Kseur,1069,algeria,el kseur,['algeria'],algeria,2
476,"It was the seat of the Guardia del Pando, a force against Portuguese advances.",Pando,uruguay,"Pando, Uruguay",476,no,no,['myanmar'],spain,2
157,The Malta International Airport is located in Luqa.,Luqa,malta,Luqa,157,malta,luqa,['malta'],malta,2
498,"In July, a British infantry battalion, led by Lt. Col. Colin Mitchell of the Argyll and Sutherland Highlanders, entered Crater and managed to occupy the entire district overnight with no casualties.",Crater,yemen,Crater (Aden),1243,united kingdom,crater,['united states'],united kingdom,2
450,Ghayl Ba Wazir (or Gjail Ba Wazir) is a city in eastern Yemen.,Ghayl BÄ WazÄ«r,yemen,Ghayl Ba Wazir,1195,yemen,yemen,['yemen'],yemen,2
16,"The population of Kasane was 9,244  at the 2011 census.",Kasane,botswana,Kasane,16,botswana,kasane,['botswana'],botswana,2
327,Chetouane is a town and commune in Tlemcen Province in northwestern Algeria.,Chetouane,algeria,Chetouane,1072,algeria,algeria,['algeria'],algeria,2
894,"Reguiba has a hot desert climate (Köppen climate classification BWh), with very hot summers and mild winters.",Reguiba,algeria,Reguiba,1639,algeria,reguiba,['algeria'],algeria,2
546,"As of January 2022, Dushanbe had a population of 1,201,800 and that population was largely Tajik.",Dushanbe,tajikistan,Dushanbe,546,tajikistan,dushanbe,['tajikistan'],tajikistan,2
658,"The name Marsa means ""the harbour"".",Marsa,malta,"Marsa, Malta",658,malta,no,['myanmar'],no,2
734,"Héliopolis, Algeria  is a town and commune in Guelma Province, Algeria.",HÃ©liopolis,algeria,"HÃ©liopolis, Algeria",1479,algeria,"hÃ£Â©liopolis, algeria",['algeria'],algeria,2
274,"Al Hudaydah (Arabic: الْحُدَيْدَة, romanized: al-ḥudayda), also transliterated as Hodeda, Hodeida, Hudaida or Hodeidah, is the fourth-largest city in Yemen and its principal port on the Red Sea and it is the centre of Al Hudaydah Governorate.",Al á¸¨udaydah,yemen,Al Hudaydah,1019,yemen,al hudaydah,['yemen'],yemen,2
642,"It is not clear from historical sources if this is the Kuhlan built by the Imam of Yemen al-Mansur Abdullah ibn Hamzah (d. 1217), or if it's the Kuhlan where Imad al-Din Yahya ibn Hamzah died and was buried in 1239 (636 AH).",Kuá¸©lÄn âAffÄr,yemen,Kuhlan Affar,1387,yemen,kuhlan,['afghanistan'],yemen,2
214,Touggourt is notable for its date trees.,Touggourt,algeria,Touggourt,959,algeria,touggourt,['algeria'],algeria,2
817,"During the Roman Empire, a Roman town called Fallaba was built on the site of Djelfa.",Djelfa,algeria,Djelfa,1562,algeria,djelfa,['algeria'],algeria,2
283,Sauce is a small city and municipality in the Canelones Department of southern Uruguay.,Sauce,uruguay,"Sauce, Uruguay",283,uruguay,sauce,['uruguay'],uruguay,2
52,"Muhammad al-Akwa identified ar-Rawdah with the earlier village of al-Manẓal, which Robert T.O.",Ar Rawá¸ah,yemen,"Ar Rawdah, Sanaa",797,no,no,['myanmar'],yemen,2
610,"Constantine (Arabic: قسنطينة, romanized: Qusanṭīnah), also spelled Qacentina or Kasantina, is the capital of Constantine Province in northeastern Algeria.",Constantine,algeria,"Constantine, Algeria",1355,algeria,constantine,"['algeria', 'united states']",algeria,2
225,The main kgotla is located in Madikwe ward near Tutume Central Primary School.,Tutume,botswana,Tutume,225,botswana,no,['myanmar'],botswana,2
26,"The first Afrikaner to settle in Ghanzi was the flamboyant Hendrik van Zyl, who crossed the Kalahari and set up a small hunting and trading enterprise in the area around 1870 and gained extravagant wealth in the ivory trade.",Ghanzi,botswana,Ghanzi,26,botswana,ghanzi,['botswana'],botswana,2
727,"Tebessa, written Tébessa in French, was known to the ancient Greeks as Thebéstē (Θεβέστη) or Hekatompýlē (Ἑκατομπύλη, 'Hundred Gates').",TÃ©bessa,algeria,TÃ©bessa,1472,algeria,tebessa,['algeria'],algeria,2
437,"In Soviet times Panj was known as Baumanabad, and later as Kirovabad.",Panj,tajikistan,Panj,437,tajikistan,no,['myanmar'],tajikistan,2
873,"The port lies 4 miles (6 km) southwest of Al Luḩayyah, partially protected by the offshore island of Al-Urmak.",Al Luá¸©ayyah,yemen,Al Luá¸©ayyah,1618,yemen,al luḩayyah,"['norway', 'sweden']",yemen,2
229,"Bokhtar is the largest city in southern Tajikistan, and is located 100 kilometres (62 mi) south of Dushanbe and 150 kilometres (93 mi) north of Kunduz, Afghanistan.",Bokhtar,tajikistan,Bokhtar,229,tajikistan,bokhtar,['tajikistan'],tajikistan,2
37,The stream Arroyo San Carlos flows along the east limits of the city and the park and neighbourhood of Parque Medina is situated across it.,San Carlos,uruguay,"San Carlos, Uruguay",37,no,no,['myanmar'],uruguay,2
4,A substantial proportion of the Greek speaking inhabitants of Cargèse emigrated to Sidi Merouane in Algeria between 1874 and 1876.,Sidi MÃ©rouane,algeria,Sidi Merouane,749,algeria,sidi merouane in algeria,['algeria'],algeria,2
300,"Tadjenanet (Arabic : تاجنانت, Tamazight: ⵜⴰⴵⵏⴰⵏⵜ), formerly called Saint-Donat, is a town and commune in Mila Province, Algeria.",Tadjenanet,algeria,Tadjenanet,1045,algeria,tadjenanet,['algeria'],algeria,2
469,"However, the name does not refer to any local river; it is a tribute to Brazilian diplomat José Paranhos, Baron of Rio Branco, who negotiated the definitive borders of Brazil and Uruguay.",RÃ­o Branco,uruguay,"RÃ­o Branco, Uruguay",469,brazil,brazil,['united states'],brazil,2
667,M'sila has a cold semi-arid climate (Köppen climate classification BSk).,M'Sila,algeria,"M'Sila, Algeria",1412,algeria,m'sila,['algeria'],algeria,2
890,"Aflou (Berber language: Aflu, Arabic: أفلو) is a town and commune in Laghouat Province, Algeria.",Aflou,algeria,Aflou,1635,algeria,aflou,['algeria'],algeria,2
687,Castillos is a small city in the Rocha Department of southeastern Uruguay.,Castillos,uruguay,Castillos,687,uruguay,uruguay,['uruguay'],uruguay,2
869,Sah is a village in eastern Yemen.,SÄh,yemen,"Sah, Yemen",1614,yemen,yemen,['yemen'],yemen,2
639,"The people who reside in Molepolole are called Bakwena, who are one of the eight major tribes in Botswana.",Molepolole,botswana,Molepolole,639,botswana,botswana,['botswana'],botswana,2
752,"Ouenza (Arabic: الونزة) is a town in Tébessa Province, in far eastern Algeria; near the border with Tunisia; 43 km south of Souk Ahras; and west of M'Daourouch.",Ouenza,algeria,Ouenza,1497,algeria,ouenza,['algeria'],algeria,2
473,"The population of El Oued was 134,699 as of the 2008 census, up from 105,256 in 1998, with a population growth rate of 2.5%.",El Oued,algeria,El Oued,1218,algeria,el oued,['algeria'],algeria,2
413,"Al Musaymir District (Arabic: مديرية المسيمير) is a district of the Lahij Governorate, Yemen.",Al MusaymÄ«r,yemen,Al Musaymir District,1158,yemen,al musaymir district,['pakistan'],yemen,2
635,"According to the Yemeni constitution, Sanaa is the capital of the country, although the seat of the Yemeni government moved to Aden, the former capital of South Yemen, in the aftermath of the Houthi occupation.",Sanaa,yemen,Sanaa,1380,yemen,aden,['yemen'],yemen,2
555,"There are four high schools in Sedrata, one of which is a technical school.",Sedrata,algeria,Sedrata,1300,algeria,sedrata,['algeria'],algeria,2
767,"Chabet el Ameur (Arabic: شعبة العامر, Kabyle: Tacɛabet) is a town and commune in Boumerdès Province, Algeria.",Chabet el Ameur,algeria,Chabet el Ameur,1512,algeria,"boumerdÃ¨s province, algeria",['burkina faso'],algeria,2
55,"Tadmaït (Tamazight: ⵜⴰⴷⵎⴰⵉⵜ pronounced Thadhmaith, Arabic: تادمايت, previously Camp-du-Maréchal i.e.",TadmaÃ¯t,algeria,TadmaÃ¯t,800,algeria,tadmaÃ¯t,['algeria'],algeria,2
160,The Maltese name Bormla probably derives from a combination of Arabic būr (بور) and the Phoenician name.,Cospicua,malta,Cospicua,160,malta,bormla,['malta'],malta,2
211,"Touggourt (Arabic: ﺗﻗﺮت or تڤرت; Berber languages: ⵜⵓⴳⵓⵔⵜ, romanized: Tugurt, lit.",Touggourt,algeria,Touggourt,956,algeria,touggourt,['algeria'],algeria,2
441,"From the beginning of the 9th century to the 20th century, the Rassid dynasty, the longest reigning dynasty in Yemen history (the dynasty's direct line was replaced by the collateral dynasty Qassem dynasty since the end of the 16th century), made its fortune in Saada.",Sa'dah,yemen,Saada,1186,yemen,saada,['morocco'],yemen,2
76,"Ghardaïa is part of a pentapolis, a hilltop city amongst four others, built almost a thousand years ago in the M’Zab valley.",GhardaÃ¯a,algeria,GhardaÃ¯a,821,algeria,ghardaÃ£Â¯a,"[""cÃ´te d'ivoire""]",algeria,2
658,"Saoula's name most likely comes from two Arabic words: saha, which means ""open place"", and oula, which means ""first"".",Saoula,algeria,Saoula,1403,algeria,saoula,['algeria'],algeria,2
132,Sidi Amar is a town and commune in Saïda Province in north-western Algeria.,Sidi Amar,algeria,"Sidi Amar, SaÃ¯da",877,algeria,sidi amar,"['algeria', 'morocco']",algeria,2
168,Boghni is known as the fourth most connected small village to Internet in the world.,Boghni,algeria,Boghni,913,algeria,boghni,['algeria'],algeria,2
152,"On May 18, 1811 the Uruguayan independence leader don José Gervasio Artigas led patriot forces to victory against Spain at the Battle of Las Piedras.",Las Piedras,uruguay,"Las Piedras, Uruguay",152,uruguay,las piedras,"['mexico', 'puerto rico', 'uruguay']",uruguay,2
778,Agriculture is the main industry in Abadla.,Abadla,algeria,Abadla,1523,algeria,abadla,['algeria'],algeria,2
509,"The Old Church of Santa Venera was built in 1473, and it was enlarged in 1500, rebuilt between 1658 and 1688 and again in the 19th century.",Santa Venera,malta,Santa Venera,509,malta,no,['myanmar'],malta,2
390,Lardjem is a town and commune in Tissemsilt Province in northern Algeria.,Lardjem,algeria,Lardjem,1135,algeria,algeria,['algeria'],algeria,2
505,"Oued Zenati is a district in Guelma Province, Algeria.",Oued Zenati,algeria,Oued Zenati District,1250,algeria,oued zenati,['algeria'],algeria,2
643,"Al Milah District is a district of the Lahij Governorate, Yemen.",Al MilÄá¸©,yemen,Al Milah District,1388,yemen,al milah district,['norway'],yemen,2
103,"Bartica has two secondary school Bartica Secondary and Three Miles Secondary and three primary schools, St. Anthony's Primary and St. John-the-Baptist and Two Miles Primary.",Bartica,guyana,Bartica,103,guyana,bartica,['guyana'],guyana,2
586,Barros Blancos is a city in the Canelones Department of southern Uruguay.,Barros Blancos,uruguay,Barros Blancos,586,uruguay,barros blancos,['uruguay'],uruguay,2
725,"Tébessa or Tebessa (Arabic: تبسة Tibissa, Tbessa or Tibesti), the classical Theveste, is the capital city of Tébessa Province in northeastern Algeria, near the border with Tunisia.",TÃ©bessa,algeria,TÃ©bessa,1470,algeria,algeria,['algeria'],algeria,2
398,"With exports exceeding the barrier of 20 billion dollars annually and a contribution to the gross gross product of the State of Algeria by nearly 50 billion dollars., The province of Laghouat is among the most important states of Algeria contributing to the country's economy.",Laghouat,algeria,Laghouat Province,1143,algeria,state of algeria,['algeria'],algeria,2
53,"Rosignol is a village on the west bank of the Berbice River in Mahaica-Berbice, Guyana.",Rosignol,guyana,Rosignol,53,guyana,rosignol,['guyana'],guyana,2
151,"Las Piedras was founded in 1744 under the name ""San Isidro"".",Las Piedras,uruguay,"Las Piedras, Uruguay",151,no,las piedras,"['mexico', 'puerto rico', 'uruguay']",uruguay,2
403,"Buston (Russian: Бустон; Tajik: Бустон, formerly Chkalovsk or Chkalov, Persian: بوستان) is a town in northern Tajikistan.",Buston,tajikistan,"Buston, Sughd",403,tajikistan,buston,['tajikistan'],tajikistan,2
868,Collo has a total area of 9 square miles (23 km2).,Collo,algeria,Collo,1613,algeria,collo,['algeria'],algeria,2
207,"Juan Lacaze, or Juan L. Lacaze, is a city located in southwestern Uruguay, within the Colonia Department.",Juan L. Lacaze,uruguay,Juan Lacaze,207,uruguay,juan lacaze,['uruguay'],uruguay,2
826,"Rajuzah District is a district of the Al Jawf Governorate, Yemen.",RajÅ«zah,yemen,Rajuzah District,1571,yemen,rajuzah district,['madagascar'],yemen,2
377,"Two giant lion statues stand in front of Oran's city hall, symbolizing the city.",Oran,algeria,Oran,1122,no,oran,"['algeria', 'united states', 'india']",algeria,2
712,Calama prospered during the rise of Christianity; Saint Possidius was bishop of Guelma during the 5th century.,Guelma,algeria,Guelma,1457,no,guelma,['algeria'],algeria,2
8,"Originally there were two tiny places called Selebi and Phikwe, which straddled a large undiscovered deposit of copper and nickel in the area.",Selebi-Phikwe,botswana,Selebi-Phikwe,8,botswana,no,['myanmar'],botswana,2
269,"The name was initially applied both to a tribe and to its territory, with the modern town of Huth possibly serving as its capital.",á¸¨Å«th,yemen,"Huth, Yemen",1014,no,huth,['yemen'],yemen,2
745,"Douera was elevated to the status of a fully-fledged commune by decree on November 21, 1951.",DouÃ©ra,algeria,DouÃ©ra,1490,algeria,douera,['algeria'],algeria,2
315,The Diocese of Malliana is a titular see of the Roman Catholic Church of which Khemis Miliana was the episcopal seat.,Khemis Miliana,algeria,Khemis Miliana,1060,algeria,khemis miliana,['algeria'],algeria,2
452,It is the seat of the Shahritus District.,Shahritus,tajikistan,Shahritus,452,tajikistan,shahritus district,['tajikistan'],tajikistan,2
253,"The Chief of the region is Kgosi Thabo Maruje Masunga III, who took over from his uncle Christopher Masunga.",Masunga,botswana,Masunga,253,no,no,['myanmar'],botswana,2
